customer_id,name,age,gender,marital_status,state,occupation,industry,annual_income_lakh,cibil_score,cibil_category,existing_loan_count,customer_since,branch_id
CUST06274,Customer_6274,46,Male,Married,Delhi,Business Owner,Retail,20.6,613,Fair,4,2017-11-20,BR0023
CUST06275,Customer_6275,24,Other,Widowed,Bihar,Government Employee,Retail,27.68,873,Excellent,0,2017-03-25,BR0043
CUST06276,Customer_6276,28,Male,Married,Gujarat,Self-Employed,Real Estate,64.74,575,Fair,3,2019-04-04,BR0045
CUST06277,Customer_6277,46,Male,Widowed,Karnataka,Salaried,Education,11.03,627,Fair,1,2021-08-23,BR0018
CUST06278,Customer_6278,38,Female,Widowed,Haryana,Salaried,Healthcare,2.57,398,Poor,0,2018-11-06,BR0046
CUST06279,Customer_6279,57,Female,Divorced,Tamil Nadu,Retired,Retail,24.24,721,Good,3,2015-09-10,BR0002
CUST06280,Customer_6280,52,Other,Married,Rajasthan,Self-Employed,Retail,73.9,663,Good,1,2019-10-22,BR0040
CUST06281,Customer_6281,39,Other,Single,Punjab,Salaried,Banking,29.57,413,Poor,2,2019-05-03,BR0024
CUST06282,Customer_6282,56,Other,Married,Telangana,Government Employee,Construction,22.65,591,Fair,3,2015-12-28,BR0010
CUST06283,Customer_6283,34,Other,Widowed,Kerala,Salaried,Education,28.81,893,Excellent,0,2020-05-17,BR0014
CUST06284,Customer_6284,24,Male,Divorced,Punjab,Freelancer,Construction,7.2,826,Very Good,2,2019-05-02,BR0016
CUST06285,Customer_6285,46,Male,Widowed,Haryana,Self-Employed,Construction,17.44,706,Good,3,2017-10-08,BR0014
CUST06286,Customer_6286,56,Male,Single,Punjab,Salaried,Healthcare,26.28,792,Very Good,0,2018-03-22,BR0013
CUST06287,Customer_6287,44,Other,Married,Kerala,Business Owner,Healthcare,17.21,845,Very Good,3,2016-11-28,BR0033
CUST06288,Customer_6288,31,Male,Divorced,Bihar,Government Employee,Education,71.22,884,Excellent,4,2019-04-14,BR0001
CUST06289,Customer_6289,40,Female,Divorced,West Bengal,Government Employee,IT,53.44,442,Poor,3,2018-02-23,BR0035
CUST06290,Customer_6290,27,Male,Married,Gujarat,Freelancer,Real Estate,41.17,693,Good,1,2017-08-07,BR0021
CUST06291,Customer_6291,24,Other,Married,Kerala,Self-Employed,Hospitality,26.63,716,Good,3,2015-04-19,BR0026
CUST06292,Customer_6292,31,Male,Married,Kerala,Salaried,Hospitality,44.52,862,Excellent,1,2021-07-25,BR0019
CUST06293,Customer_6293,52,Other,Widowed,Gujarat,Business Owner,Real Estate,41.38,897,Excellent,2,2019-09-15,BR0046
CUST06294,Customer_6294,65,Other,Single,Punjab,Freelancer,Construction,69.13,751,Very Good,3,2020-08-27,BR0025
CUST06295,Customer_6295,45,Other,Divorced,Bihar,Retired,Manufacturing,48.76,810,Very Good,1,2021-10-18,BR0042
CUST06296,Customer_6296,48,Male,Widowed,West Bengal,Salaried,Hospitality,42.73,686,Good,2,2021-10-11,BR0006
CUST06297,Customer_6297,62,Male,Married,Uttar Pradesh,Business Owner,Real Estate,47.98,645,Fair,3,2020-04-12,BR0011
CUST06298,Customer_6298,59,Female,Divorced,Maharashtra,Freelancer,Manufacturing,41.39,619,Fair,2,2020-01-06,BR0050
CUST06299,Customer_6299,22,Other,Widowed,Delhi,Government Employee,Healthcare,9.23,775,Very Good,2,2020-09-28,BR0035
CUST06300,Customer_6300,30,Female,Married,West Bengal,Salaried,Construction,22.45,816,Very Good,0,2017-12-19,BR0024
CUST06301,Customer_6301,42,Other,Divorced,Delhi,Self-Employed,Manufacturing,78.17,761,Very Good,3,2018-06-06,BR0049
CUST06302,Customer_6302,62,Female,Married,Uttar Pradesh,Business Owner,Manufacturing,74.55,878,Excellent,4,2017-06-10,BR0050
CUST06303,Customer_6303,52,Male,Married,Andhra Pradesh,Government Employee,Manufacturing,5.68,417,Poor,1,2019-01-25,BR0002
CUST06304,Customer_6304,46,Male,Single,Bihar,Self-Employed,Education,11.01,773,Very Good,4,2016-05-05,BR0050
CUST06305,Customer_6305,37,Female,Divorced,Delhi,Retired,FMCG,51.26,889,Excellent,1,2017-12-17,BR0024
CUST06306,Customer_6306,31,Other,Widowed,Karnataka,Self-Employed,Education,30.51,696,Good,4,2015-09-17,BR0037
CUST06307,Customer_6307,64,Female,Married,Andhra Pradesh,Self-Employed,Hospitality,77.47,816,Very Good,1,2021-11-09,BR0029
CUST06308,Customer_6308,52,Other,Divorced,Rajasthan,Retired,Education,30.72,773,Very Good,2,2018-03-12,BR0009
CUST06309,Customer_6309,32,Other,Widowed,Bihar,Self-Employed,Hospitality,25.25,870,Excellent,0,2017-01-31,BR0039
CUST06310,Customer_6310,54,Female,Married,Tamil Nadu,Freelancer,Education,46.11,837,Very Good,1,2020-02-11,BR0002
CUST06311,Customer_6311,62,Male,Single,Punjab,Salaried,Banking,13.74,677,Good,0,2021-10-28,BR0048
CUST06312,Customer_6312,44,Female,Widowed,Tamil Nadu,Self-Employed,Hospitality,70.32,872,Excellent,2,2016-05-04,BR0026
CUST06313,Customer_6313,48,Other,Widowed,Gujarat,Retired,FMCG,56.0,594,Fair,1,2020-07-27,BR0019
CUST06314,Customer_6314,53,Female,Widowed,Tamil Nadu,Retired,FMCG,3.67,464,Poor,0,2016-06-06,BR0025
CUST06315,Customer_6315,62,Female,Divorced,Bihar,Salaried,Education,55.23,764,Very Good,1,2015-10-01,BR0035
CUST06316,Customer_6316,62,Male,Married,Telangana,Retired,Banking,44.78,792,Very Good,3,2016-05-19,BR0029
CUST06317,Customer_6317,32,Male,Divorced,Delhi,Salaried,Education,6.9,703,Good,4,2021-03-31,BR0012
CUST06318,Customer_6318,55,Female,Single,Kerala,Retired,Real Estate,31.35,680,Good,4,2019-12-28,BR0017
CUST06319,Customer_6319,43,Other,Widowed,Maharashtra,Government Employee,Real Estate,79.1,546,Poor,2,2015-07-26,BR0045
CUST06320,Customer_6320,52,Other,Divorced,Tamil Nadu,Business Owner,FMCG,52.07,759,Very Good,0,2016-02-02,BR0021
CUST06321,Customer_6321,43,Female,Single,Madhya Pradesh,Self-Employed,Banking,67.16,773,Very Good,4,2017-01-25,BR0004
CUST06322,Customer_6322,29,Male,Married,Kerala,Business Owner,Retail,11.29,658,Good,0,2015-11-02,BR0050
CUST06323,Customer_6323,49,Male,Divorced,Madhya Pradesh,Self-Employed,Healthcare,51.72,791,Very Good,1,2017-12-12,BR0021
CUST06324,Customer_6324,25,Male,Widowed,Madhya Pradesh,Salaried,Retail,46.22,885,Excellent,3,2019-04-20,BR0025
CUST06325,Customer_6325,51,Male,Widowed,Madhya Pradesh,Salaried,FMCG,45.91,523,Poor,0,2018-11-07,BR0046
CUST06326,Customer_6326,25,Male,Single,Telangana,Self-Employed,Healthcare,4.57,787,Very Good,4,2018-02-02,BR0002
CUST06327,Customer_6327,28,Female,Single,Gujarat,Self-Employed,Construction,24.16,842,Very Good,4,2017-02-24,BR0021
CUST06328,Customer_6328,36,Female,Widowed,Delhi,Business Owner,Education,59.72,574,Fair,1,2016-09-27,BR0019
CUST06329,Customer_6329,63,Female,Single,Gujarat,Retired,Manufacturing,21.66,758,Very Good,1,2019-08-27,BR0047
CUST06330,Customer_6330,57,Other,Married,Rajasthan,Freelancer,Healthcare,31.11,799,Very Good,3,2017-09-09,BR0035
CUST06331,Customer_6331,35,Other,Widowed,Madhya Pradesh,Retired,Construction,52.84,896,Excellent,2,2019-07-29,BR0002
CUST06332,Customer_6332,48,Female,Divorced,West Bengal,Salaried,Hospitality,23.23,889,Excellent,1,2015-11-27,BR0040
CUST06333,Customer_6333,45,Female,Single,Karnataka,Freelancer,Retail,48.16,735,Good,4,2017-11-01,BR0017
CUST06334,Customer_6334,63,Male,Single,West Bengal,Freelancer,Construction,22.19,827,Very Good,2,2018-09-09,BR0030
CUST06335,Customer_6335,54,Male,Married,Madhya Pradesh,Self-Employed,IT,52.92,726,Good,3,2020-04-26,BR0008
CUST06336,Customer_6336,41,Male,Married,Telangana,Government Employee,IT,73.84,792,Very Good,0,2015-11-09,BR0033
CUST06337,Customer_6337,37,Male,Single,Madhya Pradesh,Retired,Hospitality,79.98,728,Good,4,2016-02-03,BR0045
CUST06338,Customer_6338,63,Male,Single,Maharashtra,Business Owner,Banking,43.38,810,Very Good,0,2020-09-14,BR0042
CUST06339,Customer_6339,63,Female,Divorced,Andhra Pradesh,Self-Employed,Healthcare,63.5,739,Good,2,2019-07-21,BR0031
CUST06340,Customer_6340,30,Other,Divorced,Delhi,Salaried,IT,7.39,638,Fair,4,2018-01-21,BR0024
CUST06341,Customer_6341,65,Other,Married,Delhi,Government Employee,Education,33.6,766,Very Good,2,2015-12-29,BR0020
CUST06342,Customer_6342,49,Male,Widowed,Punjab,Government Employee,Real Estate,68.36,551,Fair,0,2018-06-16,BR0016
CUST06343,Customer_6343,51,Other,Divorced,Rajasthan,Government Employee,Hospitality,14.82,860,Excellent,1,2015-11-17,BR0049
CUST06344,Customer_6344,39,Other,Single,Haryana,Salaried,Banking,24.7,795,Very Good,1,2016-08-09,BR0030
CUST06345,Customer_6345,48,Other,Single,Tamil Nadu,Government Employee,Banking,68.45,895,Excellent,3,2017-10-08,BR0006
CUST06346,Customer_6346,28,Female,Married,Madhya Pradesh,Government Employee,Education,65.89,343,Poor,4,2017-06-17,BR0014
CUST06347,Customer_6347,43,Female,Single,Punjab,Business Owner,Hospitality,11.27,870,Excellent,2,2015-06-11,BR0043
CUST06348,Customer_6348,23,Female,Married,Tamil Nadu,Retired,Banking,69.99,705,Good,4,2020-11-07,BR0035
CUST06349,Customer_6349,27,Other,Single,West Bengal,Government Employee,IT,13.61,614,Fair,2,2021-06-25,BR0024
CUST06350,Customer_6350,42,Female,Single,Gujarat,Self-Employed,Education,55.7,831,Very Good,1,2019-11-30,BR0030
CUST06351,Customer_6351,48,Male,Married,Andhra Pradesh,Business Owner,Real Estate,39.53,802,Very Good,4,2019-05-27,BR0025
CUST06352,Customer_6352,23,Male,Widowed,Tamil Nadu,Government Employee,Healthcare,63.3,881,Excellent,1,2021-03-02,BR0002
CUST06353,Customer_6353,45,Other,Widowed,Karnataka,Retired,FMCG,11.39,669,Good,3,2020-11-09,BR0041
CUST06354,Customer_6354,33,Other,Single,Punjab,Business Owner,Healthcare,15.52,683,Good,3,2021-01-29,BR0021
CUST06355,Customer_6355,65,Other,Widowed,Telangana,Retired,Hospitality,66.33,700,Good,2,2020-09-05,BR0039
CUST06356,Customer_6356,60,Male,Single,Punjab,Freelancer,Retail,78.76,780,Very Good,1,2015-05-10,BR0018
CUST06357,Customer_6357,41,Male,Divorced,Haryana,Retired,Education,49.35,611,Fair,3,2017-10-28,BR0023
CUST06358,Customer_6358,22,Male,Divorced,Punjab,Freelancer,Real Estate,15.46,703,Good,0,2019-07-16,BR0014
CUST06359,Customer_6359,27,Female,Divorced,Andhra Pradesh,Salaried,Banking,57.98,734,Good,0,2015-08-06,BR0004
CUST06360,Customer_6360,36,Female,Divorced,Madhya Pradesh,Self-Employed,Manufacturing,3.63,725,Good,1,2015-06-10,BR0028
CUST06361,Customer_6361,65,Other,Single,Haryana,Retired,Education,70.08,697,Good,3,2021-08-27,BR0001
CUST06362,Customer_6362,30,Other,Widowed,Maharashtra,Retired,Construction,47.52,835,Very Good,4,2015-02-17,BR0029
CUST06363,Customer_6363,31,Male,Single,Madhya Pradesh,Retired,Banking,39.44,657,Good,3,2016-08-20,BR0010
CUST06364,Customer_6364,46,Female,Widowed,Tamil Nadu,Business Owner,Hospitality,62.53,877,Excellent,2,2020-11-08,BR0045
CUST06365,Customer_6365,49,Other,Single,Maharashtra,Retired,Education,59.58,855,Excellent,4,2018-08-14,BR0049
CUST06366,Customer_6366,39,Female,Divorced,Delhi,Government Employee,Banking,25.0,841,Very Good,4,2016-11-21,BR0008
CUST06367,Customer_6367,31,Female,Married,Uttar Pradesh,Salaried,Banking,49.18,742,Good,0,2020-10-03,BR0027
CUST06368,Customer_6368,52,Male,Widowed,Karnataka,Salaried,Manufacturing,35.79,449,Poor,3,2017-11-11,BR0035
CUST06369,Customer_6369,63,Male,Married,Karnataka,Freelancer,Education,38.3,866,Excellent,4,2016-01-11,BR0045
CUST06370,Customer_6370,59,Male,Married,Maharashtra,Salaried,Real Estate,22.08,776,Very Good,1,2019-04-22,BR0010
CUST06371,Customer_6371,45,Other,Divorced,Tamil Nadu,Freelancer,Hospitality,46.41,800,Very Good,1,2015-02-01,BR0022
CUST06372,Customer_6372,57,Female,Widowed,Karnataka,Business Owner,IT,75.0,760,Very Good,2,2019-10-22,BR0025
CUST06373,Customer_6373,27,Other,Single,Kerala,Business Owner,Construction,5.11,316,Poor,0,2019-03-20,BR0006
CUST06374,Customer_6374,55,Other,Widowed,Rajasthan,Self-Employed,FMCG,13.92,841,Very Good,3,2016-04-07,BR0020
CUST06375,Customer_6375,44,Other,Widowed,Telangana,Business Owner,IT,45.35,319,Poor,1,2020-03-15,BR0020
CUST06376,Customer_6376,34,Male,Divorced,Karnataka,Freelancer,FMCG,16.12,659,Good,0,2020-11-22,BR0039
CUST06377,Customer_6377,65,Other,Married,Delhi,Self-Employed,Manufacturing,7.32,379,Poor,4,2017-09-10,BR0014
CUST06378,Customer_6378,56,Female,Single,Madhya Pradesh,Self-Employed,Healthcare,5.9,652,Good,4,2021-08-11,BR0029
CUST06379,Customer_6379,60,Female,Married,West Bengal,Freelancer,Banking,30.23,838,Very Good,2,2019-11-20,BR0048
CUST06380,Customer_6380,62,Other,Divorced,Rajasthan,Self-Employed,IT,10.38,891,Excellent,3,2016-06-01,BR0050
CUST06381,Customer_6381,43,Male,Widowed,Uttar Pradesh,Business Owner,Hospitality,60.15,784,Very Good,2,2015-11-23,BR0013
CUST06382,Customer_6382,37,Female,Divorced,Rajasthan,Self-Employed,Healthcare,42.17,887,Excellent,2,2018-08-19,BR0019
CUST06383,Customer_6383,61,Female,Single,Gujarat,Salaried,Retail,15.52,766,Very Good,3,2017-04-10,BR0010
CUST06384,Customer_6384,44,Male,Married,Tamil Nadu,Freelancer,Retail,62.48,883,Excellent,1,2015-02-14,BR0023
CUST06385,Customer_6385,49,Male,Single,Delhi,Freelancer,Retail,72.32,630,Fair,3,2016-07-26,BR0014
CUST06386,Customer_6386,48,Other,Married,Haryana,Salaried,Retail,50.55,738,Good,2,2016-12-21,BR0048
CUST06387,Customer_6387,31,Other,Single,Kerala,Retired,Retail,8.34,330,Poor,0,2020-09-09,BR0031
CUST06388,Customer_6388,59,Other,Single,Tamil Nadu,Retired,Hospitality,18.43,778,Very Good,0,2021-10-23,BR0036
CUST06389,Customer_6389,49,Other,Married,Telangana,Retired,FMCG,14.95,851,Excellent,4,2016-04-29,BR0035
CUST06390,Customer_6390,29,Other,Widowed,Karnataka,Retired,Retail,61.72,676,Good,2,2020-09-01,BR0046
CUST06391,Customer_6391,57,Female,Widowed,Punjab,Retired,FMCG,43.11,438,Poor,4,2015-05-29,BR0030
CUST06392,Customer_6392,48,Female,Divorced,Uttar Pradesh,Business Owner,Real Estate,6.39,822,Very Good,1,2017-03-28,BR0042
CUST06393,Customer_6393,44,Other,Widowed,Gujarat,Retired,Real Estate,58.45,883,Excellent,0,2021-07-19,BR0012
CUST06394,Customer_6394,65,Other,Single,Madhya Pradesh,Government Employee,Education,70.74,753,Very Good,2,2016-08-16,BR0010
CUST06395,Customer_6395,62,Male,Divorced,West Bengal,Government Employee,Construction,45.27,724,Good,4,2021-03-03,BR0050
CUST06396,Customer_6396,35,Other,Single,Rajasthan,Retired,FMCG,52.64,862,Excellent,2,2020-09-17,BR0025
CUST06397,Customer_6397,48,Female,Single,Madhya Pradesh,Self-Employed,Real Estate,75.92,842,Very Good,4,2017-10-29,BR0022
CUST06398,Customer_6398,39,Male,Married,Bihar,Government Employee,Retail,37.68,703,Good,1,2017-12-03,BR0023
CUST06399,Customer_6399,65,Male,Widowed,Rajasthan,Retired,FMCG,54.36,714,Good,3,2015-12-22,BR0046
CUST06400,Customer_6400,40,Other,Divorced,Bihar,Retired,IT,32.59,704,Good,4,2021-10-20,BR0046
CUST06401,Customer_6401,44,Female,Single,Delhi,Business Owner,IT,39.91,656,Good,1,2016-11-14,BR0043
CUST06402,Customer_6402,35,Other,Widowed,Maharashtra,Government Employee,Education,71.8,871,Excellent,4,2018-10-03,BR0023
CUST06403,Customer_6403,33,Female,Single,Kerala,Freelancer,Real Estate,47.97,647,Fair,2,2017-05-28,BR0028
CUST06404,Customer_6404,23,Female,Widowed,Haryana,Salaried,Construction,43.84,784,Very Good,0,2020-07-23,BR0019
CUST06405,Customer_6405,42,Other,Married,Uttar Pradesh,Freelancer,Retail,36.64,690,Good,3,2021-09-17,BR0045
CUST06406,Customer_6406,65,Other,Widowed,Tamil Nadu,Freelancer,IT,73.12,309,Poor,1,2019-10-03,BR0023
CUST06407,Customer_6407,61,Female,Divorced,Uttar Pradesh,Government Employee,Real Estate,5.12,847,Very Good,1,2017-03-10,BR0020
CUST06408,Customer_6408,22,Female,Divorced,Rajasthan,Salaried,Manufacturing,37.82,837,Very Good,1,2017-04-26,BR0013
CUST06409,Customer_6409,40,Female,Married,Punjab,Government Employee,Real Estate,60.32,864,Excellent,4,2019-09-27,BR0045
CUST06410,Customer_6410,36,Other,Divorced,Maharashtra,Self-Employed,FMCG,30.04,614,Fair,0,2015-07-19,BR0008
CUST06411,Customer_6411,43,Male,Widowed,Tamil Nadu,Self-Employed,Retail,77.46,790,Very Good,0,2015-07-08,BR0029
CUST06412,Customer_6412,55,Female,Widowed,Telangana,Freelancer,Construction,73.54,890,Excellent,2,2019-09-12,BR0010
CUST06413,Customer_6413,24,Other,Single,Delhi,Retired,FMCG,12.83,687,Good,3,2020-09-22,BR0012
CUST06414,Customer_6414,52,Male,Single,Madhya Pradesh,Retired,Construction,60.07,579,Fair,0,2018-03-04,BR0037
CUST06415,Customer_6415,50,Male,Single,Andhra Pradesh,Retired,Healthcare,58.5,806,Very Good,3,2015-11-22,BR0042
CUST06416,Customer_6416,44,Male,Married,Madhya Pradesh,Salaried,Hospitality,60.46,900,Excellent,2,2020-11-23,BR0011
CUST06417,Customer_6417,56,Other,Married,Gujarat,Self-Employed,Hospitality,38.63,767,Very Good,2,2019-11-06,BR0015
CUST06418,Customer_6418,45,Other,Widowed,Punjab,Retired,Retail,43.68,663,Good,2,2018-02-21,BR0031
CUST06419,Customer_6419,36,Male,Divorced,Andhra Pradesh,Freelancer,Banking,28.23,868,Excellent,1,2020-01-11,BR0017
CUST06420,Customer_6420,65,Male,Single,West Bengal,Salaried,Healthcare,74.05,826,Very Good,1,2017-02-17,BR0028
CUST06421,Customer_6421,50,Male,Divorced,Rajasthan,Business Owner,Healthcare,13.65,837,Very Good,1,2019-12-03,BR0016
CUST06422,Customer_6422,59,Other,Single,Gujarat,Freelancer,Manufacturing,37.48,807,Very Good,2,2018-10-09,BR0035
CUST06423,Customer_6423,56,Female,Married,Karnataka,Self-Employed,Education,19.21,855,Excellent,4,2015-05-14,BR0026
CUST06424,Customer_6424,37,Female,Divorced,Gujarat,Freelancer,Construction,37.91,614,Fair,2,2015-06-03,BR0001
CUST06425,Customer_6425,40,Other,Widowed,Kerala,Freelancer,Construction,78.18,550,Fair,4,2018-09-29,BR0030
CUST06426,Customer_6426,48,Female,Widowed,Bihar,Freelancer,FMCG,55.08,758,Very Good,3,2021-06-02,BR0014
CUST06427,Customer_6427,59,Other,Married,Uttar Pradesh,Freelancer,IT,40.69,773,Very Good,3,2021-07-10,BR0034
CUST06428,Customer_6428,60,Other,Married,Andhra Pradesh,Salaried,Banking,46.4,517,Poor,4,2020-09-26,BR0016
CUST06429,Customer_6429,37,Male,Widowed,Bihar,Self-Employed,Real Estate,10.79,751,Very Good,0,2020-09-08,BR0048
CUST06430,Customer_6430,34,Male,Widowed,Gujarat,Government Employee,Banking,63.72,592,Fair,2,2017-10-30,BR0021
CUST06431,Customer_6431,48,Male,Married,Bihar,Freelancer,Education,58.84,774,Very Good,0,2019-02-05,BR0020
CUST06432,Customer_6432,63,Other,Divorced,Telangana,Retired,IT,42.94,744,Good,2,2021-06-25,BR0022
CUST06433,Customer_6433,38,Male,Married,Tamil Nadu,Business Owner,Retail,2.97,673,Good,3,2016-01-21,BR0019
CUST06434,Customer_6434,33,Other,Single,Madhya Pradesh,Salaried,Retail,17.34,868,Excellent,3,2016-12-30,BR0043
CUST06435,Customer_6435,39,Female,Single,Madhya Pradesh,Freelancer,Hospitality,45.25,818,Very Good,3,2021-10-21,BR0050
CUST06436,Customer_6436,48,Female,Married,Punjab,Government Employee,Education,43.44,678,Good,0,2016-12-21,BR0010
CUST06437,Customer_6437,22,Female,Single,Rajasthan,Government Employee,IT,66.37,660,Good,1,2017-01-23,BR0010
CUST06438,Customer_6438,39,Other,Single,Tamil Nadu,Freelancer,Retail,20.32,654,Good,3,2020-12-29,BR0002
CUST06439,Customer_6439,25,Other,Widowed,Gujarat,Self-Employed,Hospitality,3.2,689,Good,1,2021-04-14,BR0024
CUST06440,Customer_6440,42,Male,Married,Madhya Pradesh,Salaried,IT,51.08,706,Good,4,2016-06-30,BR0043
CUST06441,Customer_6441,30,Other,Single,Tamil Nadu,Salaried,FMCG,23.15,788,Very Good,0,2015-01-01,BR0033
CUST06442,Customer_6442,45,Male,Married,Uttar Pradesh,Business Owner,IT,6.65,712,Good,3,2018-01-27,BR0007
CUST06443,Customer_6443,45,Male,Married,Gujarat,Salaried,Retail,41.92,857,Excellent,1,2021-06-21,BR0024
CUST06444,Customer_6444,25,Male,Married,Haryana,Salaried,Retail,21.39,332,Poor,4,2021-06-24,BR0041
CUST06445,Customer_6445,65,Other,Single,Gujarat,Self-Employed,Banking,44.32,641,Fair,1,2018-07-22,BR0003
CUST06446,Customer_6446,33,Other,Single,Uttar Pradesh,Salaried,IT,23.26,641,Fair,0,2021-09-22,BR0038
CUST06447,Customer_6447,43,Male,Divorced,Kerala,Government Employee,Construction,77.2,668,Good,2,2017-01-03,BR0043
CUST06448,Customer_6448,56,Male,Divorced,Andhra Pradesh,Salaried,Hospitality,74.74,587,Fair,2,2016-05-15,BR0040
CUST06449,Customer_6449,58,Male,Widowed,Uttar Pradesh,Self-Employed,IT,63.56,727,Good,0,2021-09-01,BR0042
CUST06450,Customer_6450,28,Male,Single,Andhra Pradesh,Government Employee,Banking,64.62,585,Fair,0,2015-11-17,BR0043
CUST06451,Customer_6451,40,Female,Married,Andhra Pradesh,Salaried,FMCG,75.27,550,Fair,2,2018-11-26,BR0025
CUST06452,Customer_6452,31,Other,Married,Punjab,Self-Employed,Banking,51.27,753,Very Good,1,2019-11-11,BR0050
CUST06453,Customer_6453,45,Male,Widowed,Karnataka,Business Owner,Healthcare,54.26,638,Fair,0,2018-07-15,BR0025
CUST06454,Customer_6454,44,Other,Single,Bihar,Government Employee,Banking,38.43,743,Good,0,2016-08-06,BR0030
CUST06455,Customer_6455,61,Male,Married,Maharashtra,Business Owner,Hospitality,57.12,684,Good,3,2016-06-18,BR0021
CUST06456,Customer_6456,34,Other,Widowed,Madhya Pradesh,Salaried,Banking,15.21,745,Good,1,2015-03-08,BR0026
CUST06457,Customer_6457,57,Other,Widowed,Andhra Pradesh,Salaried,Hospitality,41.94,720,Good,1,2015-09-06,BR0046
CUST06458,Customer_6458,65,Male,Divorced,Gujarat,Salaried,Real Estate,65.97,858,Excellent,0,2016-08-02,BR0026
